"region_id","typhoon_no","mean","typhoon_name","year","order_key","ty_label"
27,"2011236N15143",-2.20766979926321,"TALAS",2011,88,"2011-TALAS"
27,"2011253N20145",-2.90263589612594,"ROKE",2011,90,"2011-ROKE"
27,"2012162N06150",-2.77798431649766,"GUCHOL",2012,129,"2012-GUCHOL"
27,"2012263N15141",-2.8119229393353,"JELAWAT",2012,142,"2012-JELAWAT"
27,"2013255N20148",-2.79450687228578,"MAN-YI",2013,194,"2013-MAN-YI"
27,"2014209N12152",-2.94611137677101,"HALONG",2014,241,"2014-HALONG"
27,"2014275N06166",-7.44302536624849,"VONGFONG",2014,249,"2014-VONGFONG"
27,"2016256N12146",-2.27662266027869,"MALAKAS",2016,351,"2016-MALAKAS"
27,"2017200N26162",-2.67575995138073,"NORU",2017,397,"2017-NORU"
27,"2017252N14147",-4.3181025810743,"TALIM",2017,402,"2017-TALIM"
27,"2017288N09138",-2.42072715623924,"LAN",2017,408,"2017-LAN"
27,"2018204N15137",-3.66878211526932,"JONGDARI",2018,447,"2018-JONGDARI"
27,"2018226N23128",-2.95946769327058,"RUMBIA",2018,450,"2018-RUMBIA"
27,"2018239N11161",-12.3402937506952,"JEBI",2018,452,"2018-JEBI"
27,"2018263N12146",-3.09822649295129,"TRAMI",2018,457,"2018-TRAMI"
27,"2019216N16147",-2.54779607175663,"KROSA",2019,502,"2019-KROSA"
28,"2011192N18158",0.728586078138531,"MA-ON",2011,81,"2011-MA-ON"
28,"2011236N15143",0.580433419352091,"TALAS",2011,88,"2011-TALAS"
28,"2011253N20145",0.607627679039721,"ROKE",2011,90,"2011-ROKE"
28,"2012162N06150",0.598069165664458,"GUCHOL",2012,129,"2012-GUCHOL"
28,"2012263N15141",0.60941648953174,"JELAWAT",2012,142,"2012-JELAWAT"
28,"2013255N20148",0.636452442639639,"MAN-YI",2013,194,"2013-MAN-YI"
28,"2014209N12152",0.959323536190969,"HALONG",2014,241,"2014-HALONG"
28,"2014275N06166",0.939553780230159,"VONGFONG",2014,249,"2014-VONGFONG"
28,"2016256N12146",0.535745202377992,"MALAKAS",2016,351,"2016-MALAKAS"
28,"2017200N26162",0.539679253470479,"NORU",2017,397,"2017-NORU"
28,"2017252N14147",0.983086872621231,"TALIM",2017,402,"2017-TALIM"
28,"2017288N09138",0.512684250713552,"LAN",2017,408,"2017-LAN"
28,"2018204N15137",0.971267566891173,"JONGDARI",2018,447,"2018-JONGDARI"
28,"2018226N23128",0.888501532291347,"RUMBIA",2018,450,"2018-RUMBIA"
28,"2018239N11161",-0.110902388894545,"JEBI",2018,452,"2018-JEBI"
28,"2018263N12146",0.713875649350968,"TRAMI",2018,457,"2018-TRAMI"
28,"2019216N16147",0.707995356805754,"KROSA",2019,502,"2019-KROSA"
29,"2011192N18158",0.518900423104756,"MA-ON",2011,81,"2011-MA-ON"
29,"2011236N15143",0.424034408230439,"TALAS",2011,88,"2011-TALAS"
29,"2011253N20145",0.951774831281291,"ROKE",2011,90,"2011-ROKE"
29,"2012162N06150",0.639489001061757,"GUCHOL",2012,129,"2012-GUCHOL"
29,"2012263N15141",0.633970688864578,"JELAWAT",2012,142,"2012-JELAWAT"
29,"2013255N20148",0.609851235715248,"MAN-YI",2013,194,"2013-MAN-YI"
29,"2014209N12152",0.475239892451582,"HALONG",2014,241,"2014-HALONG"
29,"2014275N06166",1.26463690517186,"VONGFONG",2014,249,"2014-VONGFONG"
29,"2016256N12146",0.492888794857183,"MALAKAS",2016,351,"2016-MALAKAS"
29,"2017200N26162",0.630360009712431,"NORU",2017,397,"2017-NORU"
29,"2017252N14147",0.938862819414244,"TALIM",2017,402,"2017-TALIM"
29,"2017288N09138",0.534566819757448,"LAN",2017,408,"2017-LAN"
29,"2018204N15137",0.716295230194293,"JONGDARI",2018,447,"2018-JONGDARI"
29,"2018226N23128",0.474768945756707,"RUMBIA",2018,450,"2018-RUMBIA"
29,"2018239N11161",1.84263071153614,"JEBI",2018,452,"2018-JEBI"
29,"2018263N12146",0.676904276863852,"TRAMI",2018,457,"2018-TRAMI"
29,"2019216N16147",0.430211284218592,"KROSA",2019,502,"2019-KROSA"
30,"2011192N18158",-0.121958381484185,"MA-ON",2011,81,"2011-MA-ON"
30,"2011236N15143",-0.0934986680775307,"TALAS",2011,88,"2011-TALAS"
30,"2011253N20145",-0.194833989021016,"ROKE",2011,90,"2011-ROKE"
30,"2012162N06150",-0.124715669772727,"GUCHOL",2012,129,"2012-GUCHOL"
30,"2012263N15141",-0.12651861373052,"JELAWAT",2012,142,"2012-JELAWAT"
30,"2013255N20148",-0.110756705474264,"MAN-YI",2013,194,"2013-MAN-YI"
30,"2014209N12152",-0.0954929782921257,"HALONG",2014,241,"2014-HALONG"
30,"2014275N06166",0.237606652987684,"VONGFONG",2014,249,"2014-VONGFONG"
30,"2015188N08194",-0.0826389228240819,"HALOLA",2015,289,"2015-HALOLA"
30,"2016256N12146",-0.112367190853237,"MALAKAS",2016,351,"2016-MALAKAS"
30,"2017200N26162",-0.105797731464617,"NORU",2017,397,"2017-NORU"
30,"2017252N14147",-0.154022809815902,"TALIM",2017,402,"2017-TALIM"
30,"2017288N09138",-0.0883595903639443,"LAN",2017,408,"2017-LAN"
30,"2018204N15137",-0.0771881298291455,"JONGDARI",2018,447,"2018-JONGDARI"
30,"2018226N23128",-0.116230947152303,"RUMBIA",2018,450,"2018-RUMBIA"
30,"2018239N11161",0.735853650915598,"JEBI",2018,452,"2018-JEBI"
30,"2018263N12146",-0.125734303076724,"TRAMI",2018,457,"2018-TRAMI"
30,"2019216N16147",-0.0852494802881211,"KROSA",2019,502,"2019-KROSA"
31,"2010243N12146",0.0382248586741223,"MALOU",2010,35,"2010-MALOU"
31,"2013274N18152",0.0452964518853271,"DANAS",2013,197,"2013-DANAS"
31,"2014275N06166",0.0345240311096221,"VONGFONG",2014,249,"2014-VONGFONG"
31,"2015188N08194",0.0365763383831481,"HALOLA",2015,289,"2015-HALOLA"
31,"2015226N12151",0.0314299181469682,"GONI",2015,295,"2015-GONI"
31,"2016269N15165",0.0407188554672786,"CHABA",2016,353,"2016-CHABA"
31,"2017252N14147",0.0324338307609739,"TALIM",2017,402,"2017-TALIM"
31,"2018204N15137",0.0348768045590635,"JONGDARI",2018,447,"2018-JONGDARI"
31,"2018239N11161",0.0303122775870035,"JEBI",2018,452,"2018-JEBI"
31,"2019216N16147",0.524475588301423,"KROSA",2019,502,"2019-KROSA"
31,"2019260N20129",0.0425996069671774,"TAPAH",2019,508,"2019-TAPAH"
32,"2010218N20127",0.055197154859815,"DIANMU",2010,32,"2010-DIANMU"
32,"2010243N12146",0.0651177028360657,"MALOU",2010,35,"2010-MALOU"
32,"2013274N18152",0.0930117834807048,"DANAS",2013,197,"2013-DANAS"
32,"2015226N12151",0.0724723698789107,"GONI",2015,295,"2015-GONI"
32,"2016269N15165",0.0716038680119882,"CHABA",2016,353,"2016-CHABA"
32,"2018204N15137",0.050574554569324,"JONGDARI",2018,447,"2018-JONGDARI"
32,"2019216N16147",0.0627974943999868,"KROSA",2019,502,"2019-KROSA"
32,"2019260N20129",0.087824165412239,"TAPAH",2019,508,"2019-TAPAH"
33,"2011192N18158",-0.415806377403573,"MA-ON",2011,81,"2011-MA-ON"
33,"2011236N15143",-0.343065747937092,"TALAS",2011,88,"2011-TALAS"
33,"2013274N18152",-0.275883627188743,"DANAS",2013,197,"2013-DANAS"
33,"2014209N12152",-0.337605483874942,"HALONG",2014,241,"2014-HALONG"
33,"2014275N06166",-0.357844423512039,"VONGFONG",2014,249,"2014-VONGFONG"
33,"2015188N08194",-0.396128982899172,"HALOLA",2015,289,"2015-HALOLA"
33,"2016256N12146",-0.263198464313813,"MALAKAS",2016,351,"2016-MALAKAS"
33,"2017252N14147",-0.330458511404005,"TALIM",2017,402,"2017-TALIM"
33,"2018204N15137",-0.419483392986169,"JONGDARI",2018,447,"2018-JONGDARI"
33,"2018226N23128",-0.279087400516825,"RUMBIA",2018,450,"2018-RUMBIA"
33,"2018239N11161",-0.265380419218871,"JEBI",2018,452,"2018-JEBI"
33,"2018263N12146",-0.315152611330636,"TRAMI",2018,457,"2018-TRAMI"
33,"2019216N16147",-0.491110489560919,"KROSA",2019,502,"2019-KROSA"
33,"2019260N20129",-0.264999116427489,"TAPAH",2019,508,"2019-TAPAH"
34,"2011192N18158",-0.267868405193933,"MA-ON",2011,81,"2011-MA-ON"
34,"2011236N15143",-0.262075533318325,"TALAS",2011,88,"2011-TALAS"
34,"2013274N18152",-0.295514320764263,"DANAS",2013,197,"2013-DANAS"
34,"2014209N12152",-0.221918528588965,"HALONG",2014,241,"2014-HALONG"
34,"2014275N06166",-0.270422990423304,"VONGFONG",2014,249,"2014-VONGFONG"
34,"2015226N12151",-0.249415383903649,"GONI",2015,295,"2015-GONI"
34,"2016269N15165",-0.226442446073195,"CHABA",2016,353,"2016-CHABA"
34,"2017252N14147",-0.222529076706487,"TALIM",2017,402,"2017-TALIM"
34,"2018204N15137",-0.261640833916526,"JONGDARI",2018,447,"2018-JONGDARI"
34,"2018263N12146",-0.229595142662489,"TRAMI",2018,457,"2018-TRAMI"
34,"2019216N16147",-0.330943905841561,"KROSA",2019,502,"2019-KROSA"
34,"2019260N20129",-0.287778817276292,"TAPAH",2019,508,"2019-TAPAH"
35,"2013274N18152",0.508776226238855,"DANAS",2013,197,"2013-DANAS"
35,"2014275N06166",0.393068972741932,"VONGFONG",2014,249,"2014-VONGFONG"
35,"2015226N12151",0.605455805098398,"GONI",2015,295,"2015-GONI"
35,"2016269N15165",0.368606283725194,"CHABA",2016,353,"2016-CHABA"
35,"2018204N15137",0.374703882744413,"JONGDARI",2018,447,"2018-JONGDARI"
35,"2018263N12146",0.325714752264466,"TRAMI",2018,457,"2018-TRAMI"
35,"2019216N16147",0.376310767210248,"KROSA",2019,502,"2019-KROSA"
35,"2019260N20129",0.564649921386431,"TAPAH",2019,508,"2019-TAPAH"
36,"2011192N18158",-0.737659308880769,"MA-ON",2011,81,"2011-MA-ON"
36,"2011236N15143",-0.539801448923817,"TALAS",2011,88,"2011-TALAS"
36,"2011253N20145",-0.495954472422237,"ROKE",2011,90,"2011-ROKE"
36,"2012162N06150",-0.420083131584956,"GUCHOL",2012,129,"2012-GUCHOL"
36,"2012263N15141",-0.463914743972466,"JELAWAT",2012,142,"2012-JELAWAT"
36,"2013255N20148",-0.413567993494011,"MAN-YI",2013,194,"2013-MAN-YI"
36,"2014209N12152",-0.727781248666381,"HALONG",2014,241,"2014-HALONG"
36,"2014275N06166",-0.640551273828663,"VONGFONG",2014,249,"2014-VONGFONG"
36,"2015188N08194",-0.403005148949857,"HALOLA",2015,289,"2015-HALOLA"
36,"2016256N12146",-0.511375846144751,"MALAKAS",2016,351,"2016-MALAKAS"
36,"2017200N26162",-0.410703871757963,"NORU",2017,397,"2017-NORU"
36,"2017252N14147",-0.616052980284533,"TALIM",2017,402,"2017-TALIM"
36,"2018226N23128",-0.497319344815306,"RUMBIA",2018,450,"2018-RUMBIA"
36,"2018239N11161",-0.734764516211944,"JEBI",2018,452,"2018-JEBI"
36,"2018263N12146",-0.558473094383547,"TRAMI",2018,457,"2018-TRAMI"
36,"2019216N16147",-0.53892115907458,"KROSA",2019,502,"2019-KROSA"
37,"2011192N18158",0.31897680757906,"MA-ON",2011,81,"2011-MA-ON"
37,"2011236N15143",0.247615771153178,"TALAS",2011,88,"2011-TALAS"
37,"2013255N20148",0.16670850659168,"MAN-YI",2013,194,"2013-MAN-YI"
37,"2014209N12152",0.278377856518992,"HALONG",2014,241,"2014-HALONG"
37,"2014275N06166",0.256021746902586,"VONGFONG",2014,249,"2014-VONGFONG"
37,"2015188N08194",0.847659345904886,"HALOLA",2015,289,"2015-HALOLA"
37,"2016256N12146",0.213703340176822,"MALAKAS",2016,351,"2016-MALAKAS"
37,"2017252N14147",0.24380863308432,"TALIM",2017,402,"2017-TALIM"
37,"2018204N15137",0.156770078184252,"JONGDARI",2018,447,"2018-JONGDARI"
37,"2018226N23128",0.191500936560207,"RUMBIA",2018,450,"2018-RUMBIA"
37,"2018239N11161",0.596156198672426,"JEBI",2018,452,"2018-JEBI"
37,"2018263N12146",0.238715741940041,"TRAMI",2018,457,"2018-TRAMI"
37,"2019216N16147",0.291558145830833,"KROSA",2019,502,"2019-KROSA"
38,"2011192N18158",0.622695609503295,"MA-ON",2011,81,"2011-MA-ON"
38,"2011236N15143",0.550087059591482,"TALAS",2011,88,"2011-TALAS"
38,"2014209N12152",0.573425138020035,"HALONG",2014,241,"2014-HALONG"
38,"2014275N06166",0.661836244401862,"VONGFONG",2014,249,"2014-VONGFONG"
38,"2015188N08194",0.423373293563523,"HALOLA",2015,289,"2015-HALOLA"
38,"2016256N12146",0.520645669420987,"MALAKAS",2016,351,"2016-MALAKAS"
38,"2017252N14147",0.494978594869715,"TALIM",2017,402,"2017-TALIM"
38,"2018239N11161",0.4486175951318,"JEBI",2018,452,"2018-JEBI"
38,"2018263N12146",0.540764218244979,"TRAMI",2018,457,"2018-TRAMI"
38,"2019216N16147",0.583211248546811,"KROSA",2019,502,"2019-KROSA"
38,"2019260N20129",0.345081501431842,"TAPAH",2019,508,"2019-TAPAH"
39,"2011192N18158",0.286593857226972,"MA-ON",2011,81,"2011-MA-ON"
39,"2011236N15143",0.242806276373767,"TALAS",2011,88,"2011-TALAS"
39,"2011253N20145",0.237162507822047,"ROKE",2011,90,"2011-ROKE"
39,"2012263N15141",0.184370700992525,"JELAWAT",2012,142,"2012-JELAWAT"
39,"2013255N20148",0.158608991207389,"MAN-YI",2013,194,"2013-MAN-YI"
