"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
22,"Shizuoka","2013282N14149","WIPHA",2013,"2013-WIPHA",0.405,-0.308133205602189,-2.93369451107383,2.51200832564763
22,"Shizuoka","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.735,4.2374545880615,-9.51709336116988,19.7819860176741
22,"Shizuoka","2015249N18142","ETAU",2015,"2015-ETAU",0.405,-0.318695843419619,-3.03415765773113,2.59821237621872
22,"Shizuoka","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.405,-0.352088760774109,-3.35161863963191,2.87087252223535
22,"Shizuoka","2017252N14147","TALIM",2017,"2017-TALIM",0.405,-0.473719655705736,-4.50562233321476,3.86614742942357
22,"Shizuoka","2017288N09138","LAN",2017,"2017-LAN",0.405,-0.95310063087652,-9.03933387675156,7.80226879414354
22,"Shizuoka","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.405,-0.434277440357107,-4.13182079205101,3.54301851714824
22,"Shizuoka","2018263N12146","TRAMI",2018,"2018-TRAMI",0.405,-0.697347430441539,-6.62464919118679,5.69853483769801
22,"Shizuoka","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.405,-0.636695247882813,-6.05113777673733,5.20043944488112
23,"Aichi","2011253N20145","ROKE",2011,"2011-ROKE",0.81,6.20493296637625,-6.42116270211912,20.0358036468192
23,"Aichi","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.81,5.24293667688409,-5.43292813601018,16.904929385666
23,"Aichi","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.81,5.37276495481666,-5.5698185079949,17.3156047656817
23,"Aichi","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.81,6.14617642795042,-6.36527575274352,19.8294775043658
23,"Aichi","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.82875,14.5773952365902,-17.4498757398875,48.6714327989447
23,"Aichi","2015249N18142","ETAU",2015,"2015-ETAU",0.81,4.96542239384365,-5.15141457158477,15.989771185545
23,"Aichi","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.81,6.21237590436181,-6.4383871592827,20.0277211070165
23,"Aichi","2017200N26162","NORU",2017,"2017-NORU",0.81,4.40015175057226,-4.56936528245117,14.1547426151351
23,"Aichi","2017252N14147","TALIM",2017,"2017-TALIM",0.81,8.88789830974417,-9.18696755652356,28.7352049092204
23,"Aichi","2017288N09138","LAN",2017,"2017-LAN",0.81,8.17106324132396,-8.45909724676493,26.3733540496627
23,"Aichi","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.81,6.48605635604406,-6.72292165514841,20.9070040538692
23,"Aichi","2018239N11161","JEBI",2018,"2018-JEBI",0.81,5.8281772359129,-6.04486912451629,18.7734634575115
23,"Aichi","2018263N12146","TRAMI",2018,"2018-TRAMI",0.81,9.59016684476467,-9.91437734796878,31.0005681603042
23,"Aichi","2019205N23137","NARI",2019,"2019-NARI",0.81,4.52126452348455,-4.69701290741619,14.5380670886271
