"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
18,"Fukui","2011253N20145","ROKE",2011,"2011-ROKE",0.27,-0.116512147325457,-0.551533435106375,0.301723119632358
18,"Fukui","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.27,-0.106948852009246,-0.506447635204783,0.276862158499578
18,"Fukui","2014209N12152","HALONG",2014,"2014-HALONG",0.27,-0.139210779523339,-0.657429030957702,0.361313861905912
18,"Fukui","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.27,-0.123284156531664,-0.58330300029148,0.319409437295363
18,"Fukui","2017252N14147","TALIM",2017,"2017-TALIM",0.27,-0.149744932793013,-0.7057692386785,0.38939291567032
18,"Fukui","2017288N09138","LAN",2017,"2017-LAN",0.27,-0.10788389480744,-0.5108162503873,0.279313487644498
18,"Fukui","2018239N11161","JEBI",2018,"2018-JEBI",0.46625,-0.0499280276409308,-1.32326326793818,1.24791771431866
18,"Fukui","2018263N12146","TRAMI",2018,"2018-TRAMI",0.27,-0.118077307246571,-0.55844595385947,0.306034684777999
18,"Fukui","2019216N16147","KROSA",2019,"2019-KROSA",0.27,-0.0824151965885438,-0.390622700812437,0.213168344007842
19,"Yamanashi","2011253N20145","ROKE",2011,"2011-ROKE",0.86875,0.384013750961788,-0.265586649562272,1.14978820379549
19,"Yamanashi","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.86875,0.351989572196421,-0.243654023710963,1.05282218688959
19,"Yamanashi","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.86875,0.384006475954521,-0.265736082535184,1.14899107651572
19,"Yamanashi","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.86875,0.348820675018395,-0.241377694077133,1.04375872570362
19,"Yamanashi","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.97875,1.33982947854745,0.0379753014501974,2.90193931028069
19,"Yamanashi","2017252N14147","TALIM",2017,"2017-TALIM",0.86875,0.194457376604937,-0.135078453822765,0.579284054146327
19,"Yamanashi","2017288N09138","LAN",2017,"2017-LAN",0.86875,0.381083743455806,-0.263377162930291,1.14193600224445
19,"Yamanashi","2018263N12146","TRAMI",2018,"2018-TRAMI",0.86875,0.317375595259364,-0.219689323915031,0.949310887691308
19,"Yamanashi","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.86875,0.219512895879321,-0.152304145939961,0.65481313221553
20,"Nagano","2011253N20145","ROKE",2011,"2011-ROKE",0.87125,0.928720599480542,-0.644360398258704,2.78818404992388
20,"Nagano","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.87125,0.717264406999149,-0.498996480518864,2.14660715775786
20,"Nagano","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.87125,0.83045498594263,-0.577250787088243,2.48781602517333
20,"Nagano","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.87125,0.969961576990677,-0.672267527904849,2.91555353468251
20,"Nagano","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.94875,2.89476731790208,-0.536869165978182,6.83135363494468
20,"Nagano","2015249N18142","ETAU",2015,"2015-ETAU",0.87125,0.530770045275997,-0.369890488847202,1.58530299853491
20,"Nagano","2017200N26162","NORU",2017,"2017-NORU",0.87125,0.567031443427517,-0.394783885320647,1.69548200923024
20,"Nagano","2017252N14147","TALIM",2017,"2017-TALIM",0.87125,0.87372493871225,-0.605518961906427,2.62652436370316
20,"Nagano","2017288N09138","LAN",2017,"2017-LAN",0.87125,0.933289292458486,-0.646868373074205,2.80523200499281
20,"Nagano","2018239N11161","JEBI",2018,"2018-JEBI",0.87125,0.685871047164778,-0.476793903336519,2.05446371699323
20,"Nagano","2018263N12146","TRAMI",2018,"2018-TRAMI",0.87125,0.856890545310389,-0.594410506703062,2.57310624097353
20,"Nagano","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.87125,0.530054228898727,-0.369086432220171,1.58468165606068
21,"Gifu","2011253N20145","ROKE",2011,"2011-ROKE",0.605,0.179672856047091,-1.15068433016991,1.62229207339701
21,"Gifu","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.605,0.134999477900152,-0.866766170489382,1.21564686190603
21,"Gifu","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.605,0.133366803513034,-0.856704676573313,1.2003148051871
21,"Gifu","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.605,0.162272246077929,-1.03983586440287,1.46428940062512
21,"Gifu","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.76125,1.08305584523791,-1.72041170326583,4.12394360806066
21,"Gifu","2015249N18142","ETAU",2015,"2015-ETAU",0.605,0.127965071141492,-0.821348648481509,1.15268223785834
21,"Gifu","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.605,0.112488863429011,-0.722569469589355,1.01244435017717
21,"Gifu","2017200N26162","NORU",2017,"2017-NORU",0.605,0.120057303887233,-0.77091036456019,1.08097444547524
21,"Gifu","2017252N14147","TALIM",2017,"2017-TALIM",0.605,0.222202202921636,-1.4168412361793,2.01572316975379
21,"Gifu","2017288N09138","LAN",2017,"2017-LAN",0.605,0.159529393113456,-1.02223422204714,1.43957724942297
21,"Gifu","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.605,0.113084795360201,-0.726623345578089,1.0174702769448
21,"Gifu","2018239N11161","JEBI",2018,"2018-JEBI",0.605,0.167575397840917,-1.07263405673536,1.51392869888186
21,"Gifu","2018263N12146","TRAMI",2018,"2018-TRAMI",0.605,0.173719346908705,-1.11184871723678,1.56960445623528
22,"Shizuoka","2011253N20145","ROKE",2011,"2011-ROKE",0.9025,2.37462490124793,-1.13733980987685,6.20634417783929
22,"Shizuoka","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.9025,1.96291658872765,-0.942341334776751,5.1175353937226
22,"Shizuoka","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.9025,2.07524039974682,-0.996261103758645,5.41039746264639
22,"Shizuoka","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.9025,2.0793096479218,-0.99704183337707,5.42782626244123
22,"Shizuoka","2013282N14149","WIPHA",2013,"2013-WIPHA",0.9025,0.885030505397886,-0.427486105338541,2.29235750475552
22,"Shizuoka","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.8825,3.98002978991155,-2.58423823836171,11.4063293440316
22,"Shizuoka","2015249N18142","ETAU",2015,"2015-ETAU",0.9025,0.825258361538438,-0.39858581500084,2.13770590982837
22,"Shizuoka","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.9025,0.85464092432904,-0.412654458289148,2.21451748737813
22,"Shizuoka","2017252N14147","TALIM",2017,"2017-TALIM",0.9025,1.10211187971573,-0.531159877048662,2.86138981647309
22,"Shizuoka","2017288N09138","LAN",2017,"2017-LAN",0.9025,2.2055078257057,-1.05636803456552,5.76417568163177
22,"Shizuoka","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.9025,1.05026111190359,-0.50652797686018,2.72471973910996
22,"Shizuoka","2018263N12146","TRAMI",2018,"2018-TRAMI",0.9025,1.58330655705754,-0.761084095829117,4.12215483369597
22,"Shizuoka","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.9025,1.29655749678533,-0.623845679427513,3.3721354916492
23,"Aichi","2011253N20145","ROKE",2011,"2011-ROKE",0.74,3.11240732431182,-5.11548830532589,12.160940419045
23,"Aichi","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.74,2.58172416227247,-4.25560732588456,10.0560722023874
23,"Aichi","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.74,2.56577255238091,-4.23319002382788,9.98413842207881
23,"Aichi","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.74,2.72027394442816,-4.47846840526647,10.6097304787774
23,"Aichi","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.53875,0.864745779497881,-16.0435303369765,19.1816737630776
23,"Aichi","2015249N18142","ETAU",2015,"2015-ETAU",0.74,1.98825417674902,-3.28571207290195,7.72336972089508
23,"Aichi","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.74,2.32687226816462,-3.83666722599881,9.06049597259552
23,"Aichi","2017200N26162","NORU",2017,"2017-NORU",0.74,1.6865359757785,-2.79291621360981,6.5367785881074
23,"Aichi","2017252N14147","TALIM",2017,"2017-TALIM",0.74,3.16880217737921,-5.19513184143721,12.4146924722727
23,"Aichi","2017288N09138","LAN",2017,"2017-LAN",0.74,2.82153552782515,-4.64132056793225,11.0144849982103
23,"Aichi","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.74,2.45970937639565,-4.05686770621753,9.57478145170012
