"region_id","prefecture_en","lag","soc","mean","lower","upper"
17,"Ishikawa","lag 2 weeks","prefecture income",0.0295216101557694,-0.0216849579238287,0.0807544050487996
17,"Ishikawa","lag 0 week","potential flood risk",0.0418281818526545,-0.00830645937612839,0.091987959991946
17,"Ishikawa","lag 1 week","potential flood risk",0.0381847578986516,-0.0117789730028961,0.0881734554850633
17,"Ishikawa","lag 2 weeks","potential flood risk",0.0434854872703783,-0.00624876019371667,0.0932444712338887
17,"Ishikawa","lag 0 week","potential landslide risk",0.0388552102258188,-0.0124804733545147,0.0902172506197063
17,"Ishikawa","lag 1 week","potential landslide risk",0.038822220966872,-0.0123474587533257,0.0900180872816625
17,"Ishikawa","lag 2 weeks","potential landslide risk",0.0323056972395541,-0.0186287007485686,0.0832660431904442
17,"Ishikawa","lag 0 week","distance to
medical facilities",0.0162141641736335,-0.0358776487123125,0.0683331223683581
17,"Ishikawa","lag 1 week","distance to
medical facilities",0.0416269107399669,-0.0103389382338892,0.0936197670007077
17,"Ishikawa","lag 2 weeks","distance to
medical facilities",0.0624649067373584,0.0107674953603976,0.114189041460322
18,"Fukui","lag 0 week","prefecture income",0.0560323606438429,-0.00772619675745156,0.119831572722595
18,"Fukui","lag 1 week","prefecture income",0.0599155911499283,-0.00382664588267634,0.123698460465183
18,"Fukui","lag 2 weeks","prefecture income",0.000610244427523554,-0.0625898231842337,0.0638502795403006
18,"Fukui","lag 0 week","potential flood risk",0.0068431688546422,-0.0737772897188571,0.0875286719996815
18,"Fukui","lag 1 week","potential flood risk",0.00377201151207096,-0.0768832216281434,0.0844923473716896
18,"Fukui","lag 2 weeks","potential flood risk",0.0679676536228024,-0.0119906935984848,0.147989941883986
18,"Fukui","lag 0 week","potential landslide risk",0.0362187912645862,-0.0188070259546258,0.0912748925849582
18,"Fukui","lag 1 week","potential landslide risk",0.0263952305548543,-0.0284758067886859,0.0812963847818038
18,"Fukui","lag 2 weeks","potential landslide risk",0.0707650995066533,0.016126823053253,0.125433224558957
18,"Fukui","lag 0 week","distance to
medical facilities",0.0316418272095387,-0.0180602325154933,0.0813685943442
18,"Fukui","lag 1 week","distance to
medical facilities",0.0364293433365637,-0.0131031540174242,0.0859863785887427
18,"Fukui","lag 2 weeks","distance to
medical facilities",0.0509171121784169,0.00160184008100028,0.100256703846879
19,"Yamanashi","lag 0 week","prefecture income",0.03752636356531,-0.0119619791627334,0.0870392001839804
19,"Yamanashi","lag 1 week","prefecture income",0.0337933105522659,-0.0155181836289153,0.0831291247420429
19,"Yamanashi","lag 2 weeks","prefecture income",0.0471746996688394,-0.00192406786422294,0.0962975745554928
19,"Yamanashi","lag 0 week","potential flood risk",0.0333002408689387,-0.0170699782035988,0.0836958358628515
19,"Yamanashi","lag 1 week","potential flood risk",0.029796330639309,-0.0204052418994793,0.0800231103005089
19,"Yamanashi","lag 2 weeks","potential flood risk",0.0494519148036332,-0.000522632499377895,0.099451436790976
19,"Yamanashi","lag 0 week","potential landslide risk",0.0369977259988108,-0.0141428270040267,0.0881644362626277
19,"Yamanashi","lag 1 week","potential landslide risk",0.0300666806804184,-0.020903428492991,0.0810627748058845
